guid,title,link,journal,pubDate,score,reasons,matched_themes,scored_at,topic
https://www.sciencedirect.com/science/article/pii/S000925412600080X,The Sedimentary geochemistry and paleoenvironments project phase 2 data release: An open data resource for the study of Earth's environmental history,https://www.sciencedirect.com/science/article/pii/S000925412600080X?dgcid=rss_sd_all,Chemical Geology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007687,A prompt-guided differentiable physics model for flood forecasting in data-scarce basins,https://www.sciencedirect.com/science/article/pii/S0022169426007687?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S002216942600795X,Projected response of global rainfall-induced landslides to future climate change,https://www.sciencedirect.com/science/article/pii/S002216942600795X?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007869,Microbial carbon pump promotes refractory organic carbon accumulation in karst waters: Coupled responses of bacterial communities and dissolved organic matter under thermal stratification,https://www.sciencedirect.com/science/article/pii/S0022169426007869?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007808,Neural operator-based multi-objective optimization for spatiotemporal data-informed seepage parameter identification: a case study on deep overburden in a dam foundation,https://www.sciencedirect.com/science/article/pii/S0022169426007808?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007973,Towards more accurate streamflow and flood prediction via explainable CNN-LSTM: leveraging ERA5 gridded precipitation and hydrological observations through input-architecture co-design,https://www.sciencedirect.com/science/article/pii/S0022169426007973?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007961,"Modifying the WRF-Noah irrigation representation to simulate regional climate effects of irrigation over the humid middle-lower Yangtze Plain, China",https://www.sciencedirect.com/science/article/pii/S0022169426007961?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007705,Sediment hysteresis loop variability in watersheds during rainfall-runoff erosion: effects of internal watershed controls revealed by process-based modeling,https://www.sciencedirect.com/science/article/pii/S0022169426007705?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007560,Enhancing understanding of vegetation responses to flash droughts: the need for high-temporal-resolution monitoring data,https://www.sciencedirect.com/science/article/pii/S0022169426007560?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426006669,Capturing temporal shifts in forest soil-atmosphere feedbacks: evidence from a Mediterranean catchment,https://www.sciencedirect.com/science/article/pii/S0022169426006669?dgcid=rss_sd_all,Journal of Hydrology,,2,Soil or atmospheric geochemistry study unrelated to groundwater hydrogeochemistry.,soil/atm study,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007596,Scale-aware triple collocation: optimizing spatiotemporal windows for enhanced multi-source fusion of meteorological data,https://www.sciencedirect.com/science/article/pii/S0022169426007596?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S002216942600764X,Integrating hydraulic processes and graph neural networks for event-scale river morphodynamics,https://www.sciencedirect.com/science/article/pii/S002216942600764X?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007742,Land use and rainfall drive riverine DOM source dynamics: Insights from spectroscopic and stable carbon isotope analyses,https://www.sciencedirect.com/science/article/pii/S0022169426007742?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,"isotope methods,surface water",2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007729,Partitioning nighttime sap flux into transpiration and stem refilling: Towards improved baselining and sap flux interpretation,https://www.sciencedirect.com/science/article/pii/S0022169426007729?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007638,CWN-Net: a precise segmentation model for composite water networks using multi-source and multi-temporal remote sensing imagery,https://www.sciencedirect.com/science/article/pii/S0022169426007638?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007183,Wetlands as a critical water source for local and downwind ecosystems and societies over China through atmospheric moisture transport,https://www.sciencedirect.com/science/article/pii/S0022169426007183?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007675,Mamba-enhanced multi-scale state space model for robust runoff prediction under data-scarce conditions across climatic zones,https://www.sciencedirect.com/science/article/pii/S0022169426007675?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S002216942600747X,Multi-scale spatiotempral characterization and trend analysis of meteorological and geographical characteristics of drought in India’s arid and semi-arid regions,https://www.sciencedirect.com/science/article/pii/S002216942600747X?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007584,Evaluating precipitation forecasts from the TIGGE via fuzzy mathematics from the perspective of hydrological research,https://www.sciencedirect.com/science/article/pii/S0022169426007584?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007699,Process guided graph-based transformer learning for streamflow predictions in data-sparse river basins,https://www.sciencedirect.com/science/article/pii/S0022169426007699?dgcid=rss_sd_all,Journal of Hydrology,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007559,Understanding of deep groundwater age characteristics in the Yangtze River Delta through the combined use of 14 C and 81 Kr,https://www.sciencedirect.com/science/article/pii/S0022169426007559?dgcid=rss_sd_all,Journal of Hydrology,,9,Deep groundwater isotope hydrogeochemistry study closely matching core research interests.,"deep groundwater,isotope methods,surface water",2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007389,"From sources to risks: A multi-method approach to groundwater hydrogeochemical evolution in the Hotan Oasis of arid inland river basin, Northwest China",https://www.sciencedirect.com/science/article/pii/S0022169426007389?dgcid=rss_sd_all,Journal of Hydrology,,6,Groundwater isotope hydrogeochemistry — methodologically relevant but focuses on shallow systems.,"isotope methods,shallow/general groundwater,ML+hydrogeochem,NO3/F isotope forensics,surface water",2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426005998,Deep learning-based adaptive multi-resolution characterization of CO 2 storage sites from monitoring data,https://www.sciencedirect.com/science/article/pii/S0022169426005998?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S002216942600689X,Prediction of urban stormwater runoff quality in data-deficient areas using a semi-supervised machine learning framework,https://www.sciencedirect.com/science/article/pii/S002216942600689X?dgcid=rss_sd_all,Journal of Hydrology,,6,Machine learning applied to hydrogeochemistry or groundwater quality — relevant to secondary ML interests.,ML+hydrogeochem,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0022169426007614,Declining precipitation frequency may increase vegetation recovery time following extreme drought,https://www.sciencedirect.com/science/article/pii/S0022169426007614?dgcid=rss_sd_all,Journal of Hydrology,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
